block,genome,chr/contig,start,end,orientation,length
444,NZ_OX366349,1,1224165,1225002,-,837
444,NZ_OX366380,1,1114906,1115744,+,838
444,NZ_OX366344,1,708936,709773,-,837
444,NZ_CP090900,1,940134,940972,+,838
444,NZ_OX366352,1,132581,133418,-,837
444,NZ_OX366362,1,10086,10924,+,838
444,NZ_OX366400,1,1095625,1096463,+,838
444,NZ_OX366327,1,1235183,1236021,+,838
444,NZ_OX366367,1,1336206,1337043,-,837
444,NZ_CP042444,1,940569,941407,+,838
444,NZ_OX366326,1,1447842,1448680,+,838
444,NZ_CP037426,1,801324,802161,-,837
444,NZ_OX366339,1,66527,67365,+,838
444,NZ_OX366355,1,1306911,1307748,-,837
444,NZ_CP046922,1,1002030,1002868,+,838
444,NZ_OX366370,1,839021,839859,+,838
444,NZ_OX366385,1,646711,647548,-,837
444,NZ_OX366399,1,1338667,1339505,+,838
444,NZ_OX366395,1,1210981,1211818,-,837
444,NZ_OX366396,1,180554,181392,+,838
444,NZ_OX366351,1,1391717,1392555,+,838
444,NZ_OX366381,1,1078255,1079093,+,838
444,NZ_OX366342,1,1451377,1452214,-,837
444,NZ_OX366369,1,1396132,1396969,-,837
444,NZ_OX366356,1,1106022,1106860,+,838
444,NZ_OX366377,1,1025715,1026552,-,837
444,NZ_OX366388,1,1664335,1665172,-,837
444,NZ_OX366357,1,1289350,1290187,-,837
444,NZ_CP072012,1,289995,290833,+,838
444,NZ_OX366398,1,422789,423627,+,838
444,NC_002978,6,940134,940972,+,838
444,NZ_OX366389,1,1316997,1317835,+,838
444,NZ_OX366397,1,1549204,1550042,+,838
444,NZ_OX366378,1,1255578,1256416,+,838
444,NZ_CP090903,1,940134,940972,+,838
444,NZ_OX366374,1,509421,510274,-,853
444,NZ_CP090901,1,940134,940972,+,838
444,NZ_CP046923,1,918278,919116,+,838
444,NZ_CP069055,1,904160,904997,-,837
444,NZ_CP072670,1,939974,940812,+,838
444,NZ_CP090899,1,940134,940972,+,838
444,NZ_CP046924,1,939216,940054,+,838
444,NZ_OX366348,1,1218913,1219751,+,838
444,NZ_CP046921,1,1002030,1002868,+,838
444,NZ_OX366338,1,700397,701234,-,837
444,NZ_CP054557,1,737737,738575,+,838
444,NZ_CP072669,1,939982,940820,+,838
444,NC_021089,1,972684,973522,+,838
445,NZ_OX366376,1,1401241,1402520,+,1279
445,NZ_OX366393,1,1188837,1190116,+,1279
445,NZ_OX366372,1,961884,963163,+,1279
445,NZ_CP072672,1,941518,942797,+,1279
445,NZ_CP069060,1,786471,787750,+,1279
445,NZ_CP072667,1,941492,942771,+,1279
445,NZ_CP072671,1,941500,942779,+,1279
445,NZ_CP072668,1,941487,942766,+,1279
445,NZ_CP072666,1,941500,942779,+,1279
445,NZ_CP090902,1,941652,942931,+,1279
445,NZ_CP090948,1,941652,942931,+,1279
445,NZ_CP069052,1,868321,869600,-,1279
445,NZ_CP076228,1,1062419,1063698,-,1279
445,NZ_CP042445,1,941640,942919,+,1279
445,NZ_CP042904,1,963638,964911,+,1273
445,NC_012416,1,1002740,1004013,+,1273
445,NZ_CP069053,1,786479,787758,+,1279
445,NZ_CP042446,1,941650,942929,+,1279
445,NZ_CP041215,1,43409,44682,-,1273
445,NZ_OX366353,1,1208779,1210052,-,1273
445,NZ_OX366387,1,1746502,1747781,+,1279
445,NZ_OX366368,1,1387076,1388355,+,1279
445,NZ_OX366379,1,1306569,1307848,+,1279
445,NZ_CP091195,1,1128470,1129743,-,1273
445,NZ_OX366375,1,1270373,1271652,-,1279
445,NZ_CP046925,1,941500,942779,+,1279
445,NZ_OX366318,1,1240114,1241402,+,1288
445,NZ_OX366319,1,1170628,1171907,+,1279
445,NZ_OX366332,1,1324192,1325465,+,1273
445,NZ_CP110359,1,151271,152550,-,1279
445,NZ_OU953855,1,1699922,1701201,+,1279
445,NZ_OX366272,1,57588,58867,-,1279
445,NZ_OX366347,1,1385211,1386490,+,1279
445,NZ_OU909470,1,542951,544230,+,1279
445,NZ_OX366363,1,961948,963227,+,1279
445,NZ_OX366364,1,49375,50659,-,1284
445,NZ_OX366359,1,1153998,1155271,+,1273
445,NZ_OX366349,1,1222404,1223683,-,1279
445,NZ_OX366380,1,1116226,1117497,+,1271
445,NZ_OX366344,1,707175,708454,-,1279
445,NZ_CP090900,1,941652,942931,+,1279
445,NZ_OX366352,1,130826,132099,-,1273
445,NZ_OX366362,1,11406,12685,+,1279
445,NZ_OX366400,1,1097143,1098431,+,1288
445,NZ_OX366327,1,1236503,1237782,+,1279
445,NZ_OX366367,1,1334230,1335517,-,1287
445,NZ_CP042444,1,942087,943366,+,1279
445,NZ_OX366326,1,1449360,1450648,+,1288
445,NZ_CP037426,1,799563,800842,-,1279
445,NZ_OX366339,1,67847,69126,+,1279
445,NZ_OX366355,1,1305150,1306429,-,1279
445,NZ_CP046922,1,1003548,1004827,+,1279
445,NZ_OX366370,1,840341,841629,+,1288
445,NZ_OX366385,1,644958,646229,-,1271
445,NZ_OX366399,1,1340185,1341464,+,1279
445,NZ_OX366395,1,1209005,1210292,-,1287
445,NZ_OX366396,1,181874,183153,+,1279
445,NZ_OX366351,1,1393235,1394523,+,1288
445,NZ_OX366381,1,1079575,1080854,+,1279
445,NZ_OX366342,1,1449616,1450895,-,1279
445,NZ_OX366369,1,1394371,1395650,-,1279
445,NZ_OX366356,1,1107342,1108621,+,1279
445,NZ_OX366377,1,1023747,1025026,-,1279
445,NZ_OX366388,1,1662574,1663853,-,1279
445,NZ_OX366357,1,572565,573815,+,1250
445,NZ_CP072012,1,291513,292792,+,1279
445,NZ_OX366398,1,424316,425595,+,1279
445,NC_002978,6,941652,942931,+,1279
445,NZ_OX366389,1,1318524,1319803,+,1279
445,NZ_OX366397,1,1550524,1551797,+,1273
445,NZ_OX366378,1,1257105,1258378,+,1273
445,NZ_CP090903,1,941652,942931,+,1279
445,NZ_OX366374,1,507444,508723,-,1279
445,NZ_CP090901,1,941652,942931,+,1279
445,NZ_CP046923,1,919796,921075,+,1279
445,NZ_CP069055,1,902201,903480,-,1279
445,NZ_CP072670,1,941492,942771,+,1279
445,NZ_CP090899,1,941652,942931,+,1279
445,NZ_CP046924,1,940734,942013,+,1279
445,NZ_OX366348,1,1220431,1221710,+,1279
445,NZ_CP046921,1,1003548,1004827,+,1279
445,NZ_OX366338,1,698636,699915,-,1279
445,NZ_CP054557,1,739255,740534,+,1279
445,NZ_CP072669,1,941500,942779,+,1279
445,NC_021089,1,974004,975277,+,1273
446,NZ_OX366376,1,1404663,1405416,+,753
446,NZ_OX366393,1,1192004,1192757,+,753
446,NZ_OX366372,1,965051,965804,+,753
446,NZ_OX366380,1,1119356,1120104,+,748
446,NZ_OX366342,1,1447030,1447783,-,753
446,NZ_OX366357,1,40666,41407,+,741
447,NZ_OX366376,1,1405548,1407653,+,2105
447,NZ_OX366393,1,1192889,1194994,+,2105
447,NZ_OX366372,1,965936,968041,+,2105
447,NZ_CP072672,1,842007,844118,-,2111
447,NZ_CP069060,1,685824,687935,-,2111
447,NZ_CP072667,1,841989,844100,-,2111
447,NZ_CP072671,1,841989,844100,-,2111
447,NZ_CP072668,1,841976,844087,-,2111
447,NZ_CP072666,1,841989,844100,-,2111
447,NZ_CP090902,1,842141,844252,-,2111
447,NZ_CP090948,1,842141,844252,-,2111
447,NZ_CP069052,1,1236814,1238925,-,2111
447,NZ_CP076228,1,840057,842168,-,2111
447,NZ_CP042445,1,842129,844240,-,2111
447,NZ_CP042904,1,869724,871835,-,2111
447,NC_012416,1,906225,908336,-,2111
447,NZ_CP069053,1,685832,687943,-,2111
447,NZ_CP042446,1,842141,844252,-,2111
447,NZ_CP041215,1,1335311,1337434,-,2123
447,NZ_OX366353,1,263562,265685,+,2123
447,NZ_OX366387,1,1505239,1507350,-,2111
447,NZ_OX366368,1,1288182,1290293,-,2111
447,NZ_OX366379,1,1207699,1209810,-,2111
447,NZ_CP091195,1,84879,86989,+,2110
447,NZ_OX366375,1,1207881,1209983,-,2102
447,NZ_CP046925,1,841989,844100,-,2111
447,NZ_OX366318,1,1141370,1143481,-,2111
447,NZ_OX366319,1,112156,114267,-,2111
447,NZ_OX366332,1,1244051,1246174,-,2123
447,NZ_CP110359,1,331754,333877,-,2123
447,NZ_OU953855,1,797759,799882,+,2123
447,NZ_OX366272,1,1304269,1306392,-,2123
447,NZ_OX366347,1,89170,91293,+,2123
447,NZ_OU909470,1,546998,549089,+,2091
447,NZ_OX366363,1,839828,841939,-,2111
447,NZ_OX366364,1,288261,290292,+,2031
447,NZ_OX366359,1,1039035,1041158,+,2123
447,NZ_OX366349,1,204828,206937,+,2109
447,NZ_OX366380,1,1120590,1122722,+,2132
447,NZ_OX366344,1,702147,704256,-,2109
447,NZ_CP090900,1,842141,844252,-,2111
447,NZ_OX366352,1,210061,212184,+,2123
447,NZ_OX366362,1,360513,362636,-,2123
447,NZ_OX366400,1,1004386,1006497,-,2111
447,NZ_OX366327,1,1143143,1145254,-,2111
447,NZ_OX366367,1,93119,95226,+,2107
447,NZ_CP042444,1,842576,844687,-,2111
447,NZ_OX366326,1,1348995,1351106,-,2111
447,NZ_CP037426,1,913370,915472,+,2102
447,NZ_OX366339,1,988738,990849,+,2111
447,NZ_OX366355,1,117989,120100,-,2111
447,NZ_CP046922,1,903954,906065,-,2111
447,NZ_OX366370,1,843957,846045,+,2088
447,NZ_OX366385,1,640963,643095,-,2132
447,NZ_OX366399,1,1242327,1244438,-,2111
447,NZ_OX366395,1,1269045,1271168,+,2123
447,NZ_OX366396,1,1270937,1273048,-,2111
447,NZ_OX366351,1,1295421,1297532,-,2111
447,NZ_OX366381,1,223636,225747,-,2111
447,NZ_OX366342,1,1444793,1446898,-,2105
447,NZ_OX366369,1,1334750,1336861,-,2111
447,NZ_OX366356,1,1049448,1051601,-,2153
447,NZ_OX366377,1,1083546,1085657,+,2111
447,NZ_OX366388,1,179047,181158,-,2111
447,NZ_OX366357,1,41861,43983,+,2122
447,NZ_CP072012,1,1334207,1336318,+,2111
447,NZ_OX366398,1,322410,324521,-,2111
447,NC_002978,6,842141,844252,-,2111
447,NZ_OX366389,1,1216084,1218195,-,2111
447,NZ_OX366397,1,1433366,1435489,+,2123
447,NZ_OX366378,1,1129779,1131889,-,2110
447,NZ_CP090903,1,842141,844252,-,2111
447,NZ_OX366374,1,134033,136156,-,2123
447,NZ_CP090901,1,842141,844252,-,2111
447,NZ_CP046923,1,820202,822313,-,2111
447,NZ_CP069055,1,841391,843502,-,2111
447,NZ_CP072670,1,841981,844092,-,2111
447,NZ_CP090899,1,842141,844252,-,2111
447,NZ_CP046924,1,841140,843251,-,2111
447,NZ_OX366348,1,136574,138685,+,2111
447,NZ_CP046921,1,903954,906065,-,2111
447,NZ_OX366338,1,1324513,1326636,-,2123
447,NZ_CP054557,1,960578,962664,+,2086
447,NZ_CP072669,1,841989,844100,-,2111
447,NC_021089,1,893704,895827,-,2123
448,NZ_OX366376,1,1407795,1409359,+,1564
448,NZ_OX366393,1,1195136,1196700,+,1564
448,NZ_OX366372,1,968183,969747,+,1564
448,NZ_CP072672,1,840347,841857,-,1510
448,NZ_CP069060,1,684164,685674,-,1510
448,NZ_CP072667,1,840329,841839,-,1510
448,NZ_CP072671,1,840329,841839,-,1510
448,NZ_CP072668,1,840316,841826,-,1510
448,NZ_CP072666,1,840329,841839,-,1510
448,NZ_CP090902,1,840481,841991,-,1510
448,NZ_CP090948,1,840481,841991,-,1510
448,NZ_CP069052,1,1235154,1236664,-,1510
448,NZ_CP076228,1,838397,839907,-,1510
448,NZ_CP042445,1,840469,841979,-,1510
448,NZ_CP042904,1,868064,869574,-,1510
448,NC_012416,1,904565,906075,-,1510
448,NZ_CP069053,1,684172,685682,-,1510
448,NZ_CP042446,1,840481,841991,-,1510
448,NZ_CP041215,1,1333651,1335161,-,1510
448,NZ_OX366353,1,265835,267345,+,1510
448,NZ_OX366387,1,1503579,1505089,-,1510
448,NZ_OX366368,1,1286522,1288032,-,1510
448,NZ_OX366379,1,1206039,1207549,-,1510
448,NZ_CP091195,1,87140,88650,+,1510
448,NZ_OX366375,1,1206221,1207731,-,1510
448,NZ_CP046925,1,840329,841839,-,1510
448,NZ_OX366318,1,1139710,1141220,-,1510
448,NZ_OX366319,1,110496,112006,-,1510
448,NZ_OX366332,1,1242391,1243901,-,1510
448,NZ_CP110359,1,330094,331604,-,1510
448,NZ_OU953855,1,800032,801542,+,1510
448,NZ_OX366272,1,1302609,1304119,-,1510
448,NZ_OX366347,1,91444,92953,+,1509
448,NZ_OU909470,1,549239,550749,+,1510
448,NZ_OX366363,1,838168,839678,-,1510
448,NZ_OX366364,1,648439,649949,-,1510
448,NZ_OX366359,1,1041308,1042818,+,1510
448,NZ_OX366349,1,207079,208643,+,1564
448,NZ_OX366380,1,1122872,1124382,+,1510
448,NZ_OX366344,1,700441,702005,-,1564
448,NZ_CP090900,1,840481,841991,-,1510
448,NZ_OX366352,1,212334,213844,+,1510
448,NZ_OX366362,1,358582,360092,-,1510
448,NZ_OX366400,1,1002726,1004236,-,1510
448,NZ_OX366327,1,1141483,1142993,-,1510
448,NZ_OX366367,1,95696,97206,+,1510
448,NZ_CP042444,1,840916,842426,-,1510
448,NZ_OX366326,1,1347335,1348845,-,1510
448,NZ_CP037426,1,915622,917132,+,1510
448,NZ_OX366339,1,990999,992509,+,1510
448,NZ_OX366355,1,116329,117839,-,1510
448,NZ_CP046922,1,902294,903804,-,1510
448,NZ_OX366370,1,846188,847697,+,1509
448,NZ_OX366385,1,639303,640813,-,1510
448,NZ_OX366399,1,1240667,1242177,-,1510
448,NZ_OX366395,1,1271589,1273099,+,1510
448,NZ_OX366396,1,1269277,1270787,-,1510
448,NZ_OX366351,1,1293761,1295271,-,1510
448,NZ_OX366381,1,221976,223486,-,1510
448,NZ_OX366342,1,1443087,1444651,-,1564
448,NZ_OX366369,1,1333090,1334600,-,1510
448,NZ_OX366356,1,1047788,1049298,-,1510
448,NZ_OX366377,1,1085807,1087317,+,1510
448,NZ_OX366388,1,177387,178897,-,1510
448,NZ_OX366357,1,44895,46405,+,1510
448,NZ_CP072012,1,1336468,1337978,+,1510
448,NZ_OX366398,1,320750,322260,-,1510
448,NC_002978,6,840481,841991,-,1510
448,NZ_OX366389,1,1214424,1215934,-,1510
448,NZ_OX366397,1,1435639,1437149,+,1510
448,NZ_OX366378,1,1128118,1129628,-,1510
448,NZ_CP090903,1,840481,841991,-,1510
448,NZ_OX366374,1,132373,133883,-,1510
448,NZ_CP090901,1,840481,841991,-,1510
448,NZ_CP046923,1,818542,820052,-,1510
448,NZ_CP069055,1,839731,841241,-,1510
448,NZ_CP072670,1,840321,841831,-,1510
448,NZ_CP090899,1,840481,841991,-,1510
448,NZ_CP046924,1,839480,840990,-,1510
448,NZ_OX366348,1,138835,140345,+,1510
448,NZ_CP046921,1,902294,903804,-,1510
448,NZ_OX366338,1,1322853,1324363,-,1510
448,NZ_CP054557,1,963743,965253,+,1510
448,NZ_CP072669,1,840329,841839,-,1510
448,NC_021089,1,892044,893554,-,1510
449,NZ_OX366376,1,1409779,1411308,+,1529
449,NZ_OX366393,1,1197120,1198649,+,1529
449,NZ_OX366372,1,970167,971696,+,1529
449,NZ_CP072672,1,484528,486126,+,1598
449,NZ_CP069060,1,76857,78455,-,1598
449,NZ_CP072667,1,484510,486108,+,1598
449,NZ_CP072671,1,484510,486108,+,1598
449,NZ_CP072668,1,484497,486095,+,1598
449,NZ_CP072666,1,484510,486108,+,1598
449,NZ_CP090902,1,484662,486260,+,1598
449,NZ_CP090948,1,484662,486260,+,1598
449,NZ_CP069052,1,395667,397265,-,1598
449,NZ_CP076228,1,226418,228016,-,1598
449,NZ_CP042445,1,484662,486260,+,1598
449,NZ_CP042904,1,248848,250446,-,1598
449,NC_012416,1,251431,253029,-,1598
449,NZ_CP069053,1,468822,470420,+,1598
449,NZ_CP042446,1,484662,486260,+,1598
449,NZ_CP041215,1,1248279,1249877,+,1598
449,NZ_OX366353,1,1290500,1292098,+,1598
449,NZ_OX366387,1,1097010,1098608,-,1598
449,NZ_OX366368,1,747583,749181,-,1598
449,NZ_OX366379,1,703788,705386,-,1598
449,NZ_CP091195,1,72020,73605,-,1585
449,NZ_OX366375,1,785742,787340,-,1598
449,NZ_CP046925,1,484510,486108,+,1598
449,NZ_OX366318,1,654732,656328,-,1596
449,NZ_OX366319,1,635435,637033,+,1598
449,NZ_OX366332,1,876718,878316,+,1598
449,NZ_CP110359,1,966566,968164,+,1598
449,NZ_OU953855,1,609076,610674,+,1598
449,NZ_OX366272,1,537352,538950,+,1598
449,NZ_OX366347,1,1002075,1003673,+,1598
449,NZ_OU909470,1,551154,552658,+,1504
449,NZ_OX366363,1,259030,260628,+,1598
449,NZ_OX366364,1,526291,527833,-,1542
449,NZ_OX366359,1,541837,543435,-,1598
449,NZ_OX366349,1,209063,210592,+,1529
449,NZ_OX366380,1,1124787,1126316,+,1529
449,NZ_OX366344,1,698476,700005,-,1529
449,NZ_CP090900,1,484662,486260,+,1598
449,NZ_OX366352,1,605748,607346,+,1598
449,NZ_OX366362,1,516023,517624,+,1601
449,NZ_OX366400,1,596024,597620,+,1596
449,NZ_OX366327,1,704922,706511,-,1589
449,NZ_OX366367,1,1213967,1215509,-,1542
449,NZ_CP042444,1,485163,486761,+,1598
449,NZ_OX366326,1,749556,751152,-,1596
449,NZ_CP037426,1,269043,270641,+,1598
449,NZ_OX366339,1,379577,381175,-,1598
449,NZ_OX366355,1,701583,703181,+,1598
449,NZ_CP046922,1,477272,478870,-,1598
449,NZ_OX366370,1,848290,849819,+,1529
449,NZ_OX366385,1,545611,547132,+,1521
449,NZ_OX366399,1,673371,674969,-,1598
449,NZ_OX366395,1,646667,648265,-,1598
449,NZ_OX366396,1,781372,782970,-,1598
449,NZ_OX366351,1,571389,572985,-,1596
449,NZ_OX366381,1,910000,911598,+,1598
449,NZ_OX366342,1,1441138,1442667,-,1529
449,NZ_OX366369,1,814113,815711,+,1598
449,NZ_OX366356,1,726543,728141,+,1598
449,NZ_OX366377,1,861492,863088,-,1596
449,NZ_OX366388,1,709571,711169,+,1598
449,NZ_OX366357,1,296954,298552,-,1598
449,NZ_CP072012,1,583358,584956,+,1598
449,NZ_OX366398,1,638015,639611,-,1596
449,NC_002978,6,484662,486260,+,1598
449,NZ_OX366389,1,732707,734303,-,1596
449,NZ_OX366397,1,972660,974258,+,1598
449,NZ_OX366378,1,283271,284856,+,1585
449,NZ_CP090903,1,484662,486260,+,1598
449,NZ_OX366374,1,846388,847934,+,1546
449,NZ_CP090901,1,484662,486260,+,1598
449,NZ_CP046923,1,393520,395118,-,1598
449,NZ_CP069055,1,523262,524860,+,1598
449,NZ_CP072670,1,484502,486100,+,1598
449,NZ_CP090899,1,484662,486260,+,1598
449,NZ_CP046924,1,414458,416056,-,1598
449,NZ_OX366348,1,439520,441118,-,1598
449,NZ_CP046921,1,477272,478870,-,1598
449,NZ_OX366338,1,626244,627842,-,1598
449,NZ_CP054557,1,20140,21738,-,1598
449,NZ_CP072669,1,484510,486108,+,1598
449,NC_021089,1,335026,336624,-,1598
450,NZ_OX366376,1,1412468,1415080,+,2612
450,NZ_OX366393,1,1200112,1202724,+,2612
450,NZ_OX366372,1,972957,975569,+,2612
450,NZ_CP072672,1,833101,835743,+,2642
450,NZ_CP069060,1,676918,679560,+,2642
450,NZ_CP072667,1,833083,835725,+,2642
450,NZ_CP072671,1,833083,835725,+,2642
450,NZ_CP072668,1,833070,835712,+,2642
450,NZ_CP072666,1,833083,835725,+,2642
450,NZ_CP090902,1,833235,835877,+,2642
450,NZ_CP090948,1,833235,835877,+,2642
450,NZ_CP069052,1,1227908,1230550,+,2642
450,NZ_CP076228,1,831153,833795,+,2642
450,NZ_CP042445,1,833223,835865,+,2642
450,NZ_CP042904,1,860978,863629,+,2651
450,NC_012416,1,897479,900130,+,2651
450,NZ_CP069053,1,676926,679568,+,2642
450,NZ_CP042446,1,833235,835877,+,2642
450,NZ_CP041215,1,1326617,1329259,+,2642
450,NZ_OX366353,1,271787,274428,-,2641
450,NZ_OX366387,1,1497024,1499666,+,2642
450,NZ_OX366368,1,1279276,1281918,+,2642
450,NZ_OX366379,1,1198793,1201435,+,2642
450,NZ_CP091195,1,95524,98165,-,2641
450,NZ_OX366375,1,1199142,1201793,+,2651
450,NZ_CP046925,1,833083,835725,+,2642
450,NZ_OX366318,1,1132644,1135286,+,2642
450,NZ_OX366319,1,103501,106143,+,2642
450,NZ_OX366332,1,1235260,1237902,+,2642
450,NZ_CP110359,1,322520,325162,+,2642
450,NZ_OU953855,1,855816,858458,+,2642
450,NZ_OX366272,1,1292958,1295627,+,2669
450,NZ_OX366347,1,100109,102750,-,2641
450,NZ_OU909470,1,553528,556186,+,2658
450,NZ_OX366363,1,830329,832971,+,2642
450,NZ_OX366364,1,528111,530780,+,2669
450,NZ_OX366359,1,1047163,1049804,-,2641
450,NZ_OX366349,1,576881,579575,-,2694
450,NZ_OX366380,1,1128524,1131167,+,2643
450,NZ_OX366344,1,694893,697581,-,2688
450,NZ_CP090900,1,833235,835877,+,2642
450,NZ_OX366352,1,219723,222364,-,2641
450,NZ_OX366362,1,351752,354363,+,2611
450,NZ_OX366400,1,995678,998320,+,2642
450,NZ_OX366327,1,1134228,1136870,+,2642
450,NZ_OX366367,1,1215805,1218456,+,2651
450,NZ_CP042444,1,833670,836312,+,2642
450,NZ_OX366326,1,1340269,1342911,+,2642
450,NZ_CP037426,1,922480,925130,-,2650
450,NZ_OX366339,1,998103,1000767,-,2664
450,NZ_OX366355,1,109334,111976,+,2642
450,NZ_CP046922,1,895048,897690,+,2642
450,NZ_OX366370,1,850632,853341,+,2709
450,NZ_OX366385,1,452472,455115,-,2643
450,NZ_OX366399,1,1233421,1236063,+,2642
450,NZ_OX366395,1,1278060,1280701,-,2641
450,NZ_OX366396,1,1261947,1264611,+,2664
450,NZ_OX366351,1,1286695,1289337,+,2642
450,NZ_OX366381,1,214981,217623,+,2642
450,NZ_OX366342,1,1437272,1439885,-,2613
450,NZ_OX366369,1,1326095,1328737,+,2642
450,NZ_OX366356,1,1041233,1043875,+,2642
450,NZ_OX366377,1,1091629,1094306,-,2677
450,NZ_OX366388,1,319751,322393,+,2642
450,NZ_OX366357,1,1114620,1117289,+,2669
450,NZ_CP072012,1,1343501,1346142,-,2641
450,NZ_OX366398,1,313760,316438,+,2678
450,NC_002978,6,833235,835877,+,2642
450,NZ_OX366389,1,1207434,1210112,+,2678
450,NZ_OX366397,1,1441590,1444231,-,2641
450,NZ_OX366378,1,322256,324898,+,2642
450,NZ_CP090903,1,833235,835877,+,2642
450,NZ_OX366374,1,428480,431149,+,2669
450,NZ_CP090901,1,833235,835877,+,2642
450,NZ_CP046923,1,811296,813938,+,2642
450,NZ_CP069055,1,832486,835128,+,2642
450,NZ_CP072670,1,833075,835717,+,2642
450,NZ_CP090899,1,833235,835877,+,2642
450,NZ_CP046924,1,832234,834876,+,2642
450,NZ_OX366348,1,144945,147586,-,2641
450,NZ_CP046921,1,895048,897690,+,2642
450,NZ_OX366338,1,1315279,1317900,+,2621
450,NZ_CP054557,1,969900,972541,-,2641
450,NZ_CP072669,1,833083,835725,+,2642
450,NC_021089,1,884935,887603,+,2668
451,NZ_OX366376,1,1415089,1417280,+,2191
451,NZ_OX366393,1,1202733,1204924,+,2191
451,NZ_OX366372,1,975578,977769,+,2191
451,NZ_CP072672,1,835744,837904,+,2160
451,NZ_CP069060,1,679561,681721,+,2160
451,NZ_CP072667,1,835726,837886,+,2160
451,NZ_CP072671,1,835726,837886,+,2160
451,NZ_CP072668,1,835713,837873,+,2160
451,NZ_CP072666,1,835726,837886,+,2160
451,NZ_CP090902,1,835878,838038,+,2160
451,NZ_CP090948,1,835878,838038,+,2160
451,NZ_CP069052,1,1230551,1232711,+,2160
451,NZ_CP076228,1,833796,835956,+,2160
451,NZ_CP042445,1,835866,838026,+,2160
451,NZ_CP042904,1,863630,865790,+,2160
451,NC_012416,1,900131,902291,+,2160
451,NZ_CP069053,1,679569,681729,+,2160
451,NZ_CP042446,1,835878,838038,+,2160
451,NZ_CP041215,1,1329260,1331420,+,2160
451,NZ_OX366353,1,269626,271785,-,2159
451,NZ_OX366387,1,1499667,1501827,+,2160
451,NZ_OX366368,1,1281919,1284079,+,2160
451,NZ_OX366379,1,1201436,1203596,+,2160
451,NZ_CP091195,1,93363,95522,-,2159
451,NZ_OX366375,1,1201794,1203954,+,2160
451,NZ_CP046925,1,835726,837886,+,2160
451,NZ_OX366318,1,1135287,1137447,+,2160
451,NZ_OX366319,1,106144,108304,+,2160
451,NZ_OX366332,1,1237903,1240063,+,2160
451,NZ_CP110359,1,325163,327323,+,2160
451,NZ_OU953855,1,858459,860619,+,2160
451,NZ_OX366272,1,1295628,1297788,+,2160
451,NZ_OX366347,1,96593,98718,-,2125
451,NZ_OU909470,1,556187,558347,+,2160
451,NZ_OX366363,1,832972,835132,+,2160
451,NZ_OX366364,1,270164,272309,+,2145
451,NZ_OX366359,1,1045002,1047161,-,2159
451,NZ_OX366349,1,574682,576873,-,2191
451,NZ_OX366380,1,1131168,1133378,+,2210
451,NZ_OX366344,1,692701,694885,-,2184
451,NZ_CP090900,1,835878,838038,+,2160
451,NZ_OX366352,1,217562,219721,-,2159
451,NZ_OX366362,1,354372,356556,+,2184
451,NZ_OX366400,1,998321,1000481,+,2160
451,NZ_OX366327,1,1136871,1139031,+,2160
451,NZ_OX366367,1,75836,77983,+,2147
451,NZ_CP042444,1,836313,838473,+,2160
451,NZ_OX366326,1,1342912,1345072,+,2160
451,NZ_CP037426,1,920319,922478,-,2159
451,NZ_OX366339,1,995920,998095,-,2175
451,NZ_OX366355,1,111977,114137,+,2160
451,NZ_CP046922,1,897691,899851,+,2160
451,NZ_OX366370,1,853350,855541,+,2191
451,NZ_OX366385,1,450261,452470,-,2209
451,NZ_OX366399,1,1236064,1238224,+,2160
451,NZ_OX366395,1,1275899,1278058,-,2159
451,NZ_OX366396,1,1264620,1266795,+,2175
451,NZ_OX366351,1,1289338,1291498,+,2160
451,NZ_OX366381,1,217624,219784,+,2160
451,NZ_OX366342,1,1435073,1437264,-,2191
451,NZ_OX366369,1,1328738,1330898,+,2160
451,NZ_OX366356,1,1043876,1046036,+,2160
451,NZ_OX366377,1,1089468,1091627,-,2159
451,NZ_OX366388,1,322394,324554,+,2160
451,NZ_OX366357,1,1117290,1119450,+,2160
451,NZ_CP072012,1,1341340,1343499,-,2159
451,NZ_OX366398,1,316439,318599,+,2160
451,NC_002978,6,835878,838038,+,2160
451,NZ_OX366389,1,1210113,1212273,+,2160
451,NZ_OX366397,1,1439429,1441588,-,2159
451,NZ_OX366378,1,324899,327059,+,2160
451,NZ_CP090903,1,835878,838038,+,2160
451,NZ_OX366374,1,128209,130334,+,2125
451,NZ_CP090901,1,835878,838038,+,2160
451,NZ_CP046923,1,813939,816099,+,2160
451,NZ_CP069055,1,835129,837289,+,2160
451,NZ_CP072670,1,835718,837878,+,2160
451,NZ_CP090899,1,835878,838038,+,2160
451,NZ_CP046924,1,834877,837037,+,2160
451,NZ_OX366348,1,142784,144943,-,2159
451,NZ_CP046921,1,897691,899851,+,2160
451,NZ_OX366338,1,1317901,1320061,+,2160
451,NZ_CP054557,1,967739,969898,-,2159
451,NZ_CP072669,1,835726,837886,+,2160
451,NC_021089,1,887604,889764,+,2160
452,NZ_OX366376,1,1417322,1418851,+,1529
452,NZ_OX366393,1,1204966,1206495,+,1529
452,NZ_OX366372,1,977811,979340,+,1529
452,NZ_CP072672,1,837946,839475,+,1529
452,NZ_CP069060,1,681763,683292,+,1529
452,NZ_CP072667,1,837928,839457,+,1529
452,NZ_CP072671,1,837928,839457,+,1529
