block,genome,chr/contig,start,end,orientation,length
420,WOLB.0323.00014,1,995629,996173,+,544
421,WOLB.0323.00002,1,284286,285222,+,936
421,WOLB.0323.00132,1,100688,101626,+,938
421,WOLB.0323.00121,1,269361,270305,+,944
421,WOLB.0323.00103,1,1015303,1016247,-,944
421,WOLB.0323.00107,1,1013870,1014814,-,944
421,WOLB.0323.00060,1,788888,789828,+,940
421,WOLB.0323.00060,1,1648654,1649600,+,946
421,WOLB.0323.00023,1,1171024,1171968,+,944
421,WOLB.0323.00023,1,1826024,1826968,-,944
421,WOLB.0323.00093,1,163435,164379,+,944
421,WOLB.0323.00093,1,1135613,1136557,+,944
421,WOLB.0323.00088,1,303422,304366,+,944
421,WOLB.0323.00064,1,1421051,1421995,+,944
421,WOLB.0323.00030,1,267643,268587,+,944
421,WOLB.0323.00105,1,1015311,1016255,-,944
421,WOLB.0323.00133,1,293956,294899,-,943
421,WOLB.0323.00084,1,1282062,1282998,-,936
421,WOLB.0323.00021,1,346996,347940,-,944
421,WOLB.0323.00020,1,305765,306709,+,944
421,WOLB.0323.00122,1,276853,277791,+,938
421,WOLB.0323.00032,1,296284,297220,+,936
421,WOLB.0323.00012,1,303408,304352,+,944
421,WOLB.0323.00010,1,287753,288689,+,936
421,WOLB.0323.00010,1,320520,321444,-,924
421,WOLB.0323.00017,1,269837,270781,+,944
421,WOLB.0323.00001,1,1015311,1016255,-,944
421,WOLB.0323.00100,1,303421,304365,+,944
421,WOLB.0323.00100,1,378998,379942,+,944
421,WOLB.0323.00070,1,281856,282800,+,944
421,WOLB.0323.00070,1,695913,696857,+,944
421,WOLB.0323.00006,1,139921,140855,-,934
421,WOLB.0323.00042,1,296665,297609,+,944
421,WOLB.0323.00014,1,342954,343900,+,946
421,WOLB.0323.00014,1,937450,938396,+,946
421,WOLB.0323.00014,1,996856,997802,+,946
422,WOLB.0323.00002,1,296358,298069,+,1711
422,WOLB.0323.00002,1,777860,779492,-,1632
422,WOLB.0323.00143,1,572888,574519,+,1631
422,WOLB.0323.00106,1,572890,574521,+,1631
422,WOLB.0323.00121,1,281474,283105,+,1631
422,WOLB.0323.00060,1,1660754,1662465,+,1711
422,WOLB.0323.00031,1,212789,214421,-,1632
422,WOLB.0323.00023,1,1184511,1186142,+,1631
422,WOLB.0323.00093,1,175983,177614,+,1631
422,WOLB.0323.00088,1,315565,317196,+,1631
422,WOLB.0323.00024,1,1604772,1606402,+,1630
422,WOLB.0323.00064,1,1434096,1435727,+,1631
422,WOLB.0323.00030,1,280688,282319,+,1631
422,WOLB.0323.00133,1,1203154,1204791,+,1637
422,WOLB.0323.00084,1,1268259,1269891,-,1632
422,WOLB.0323.00021,1,333920,335552,-,1632
422,WOLB.0323.00020,1,317908,319539,+,1631
422,WOLB.0323.00122,1,295297,296928,+,1631
422,WOLB.0323.00012,1,315551,317182,+,1631
422,WOLB.0323.00017,1,281980,283611,+,1631
422,WOLB.0323.00100,1,315564,317195,+,1631
422,WOLB.0323.00100,1,391141,392772,+,1631
422,WOLB.0323.00070,1,291598,293229,+,1631
422,WOLB.0323.00070,1,709364,710995,+,1631
422,WOLB.0323.00006,1,1105139,1106770,+,1631
422,WOLB.0323.00042,1,310793,312424,+,1631
422,WOLB.0323.00014,1,363997,365629,-,1632
422,WOLB.0323.00014,1,950011,951642,+,1631
422,WOLB.0323.00014,1,1009417,1011048,+,1631
423,WOLB.0323.00002,1,300196,300904,+,708
423,WOLB.0323.00002,1,571430,572144,-,714
423,WOLB.0323.00002,1,775027,775741,-,714
423,WOLB.0323.00002,1,1062329,1063043,-,714
423,WOLB.0323.00138,1,47894,48608,-,714
423,WOLB.0323.00138,1,1041566,1042280,-,714
423,WOLB.0323.00132,1,159570,160284,+,714
423,WOLB.0323.00132,1,290202,290910,+,708
423,WOLB.0323.00143,1,576656,577364,+,708
423,WOLB.0323.00106,1,576658,577366,+,708
423,WOLB.0323.00121,1,285244,285958,+,714
423,WOLB.0323.00121,1,657359,658073,-,714
423,WOLB.0323.00121,1,729119,729833,-,714
423,WOLB.0323.00121,1,796370,797084,-,714
423,WOLB.0323.00135,1,1334089,1334771,+,682
423,WOLB.0323.00103,1,1211308,1212016,-,708
423,WOLB.0323.00107,1,1209606,1210255,-,649
423,WOLB.0323.00019,1,1244086,1244794,+,708
423,WOLB.0323.00060,1,200138,200852,-,714
423,WOLB.0323.00060,1,275665,276370,-,705
423,WOLB.0323.00060,1,406059,406734,+,675
423,WOLB.0323.00060,1,1157880,1158594,+,714
423,WOLB.0323.00060,1,1664619,1665294,+,675
423,WOLB.0323.00074,1,209727,210398,+,671
423,WOLB.0323.00074,1,1458067,1458738,-,671
423,WOLB.0323.00120,1,208957,209628,+,671
423,WOLB.0323.00120,1,1438409,1439080,-,671
423,WOLB.0323.00039,1,57844,58558,-,714
423,WOLB.0323.00041,1,212871,213542,+,671
423,WOLB.0323.00041,1,1252944,1253615,-,671
423,WOLB.0323.00031,1,209945,210653,-,708
423,WOLB.0323.00056,1,526074,526788,+,714
423,WOLB.0323.00056,1,1359679,1360366,-,687
423,WOLB.0323.00142,1,460198,460912,+,714
423,WOLB.0323.00142,1,527604,528307,+,703
423,WOLB.0323.00023,1,74990,75704,+,714
423,WOLB.0323.00023,1,151153,151859,+,706
423,WOLB.0323.00023,1,1189683,1190391,+,708
423,WOLB.0323.00023,1,1547814,1548522,-,708
423,WOLB.0323.00023,1,1688668,1689374,-,706
423,WOLB.0323.00023,1,1814350,1815056,-,706
423,WOLB.0323.00153,1,498606,499287,-,681
423,WOLB.0323.00093,1,183504,184212,+,708
423,WOLB.0323.00093,1,1470033,1470747,+,714
423,WOLB.0323.00088,1,319338,320052,+,714
423,WOLB.0323.00024,1,432075,432789,+,714
423,WOLB.0323.00024,1,835033,835747,-,714
423,WOLB.0323.00024,1,922042,922756,-,714
423,WOLB.0323.00024,1,1063826,1064540,-,714
423,WOLB.0323.00024,1,1277036,1277750,-,714
423,WOLB.0323.00024,1,1352880,1353580,-,700
423,WOLB.0323.00024,1,1614445,1615159,+,714
423,WOLB.0323.00024,1,2100545,2101259,-,714
423,WOLB.0323.00064,1,410776,411490,-,714
423,WOLB.0323.00064,1,488142,488856,+,714
423,WOLB.0323.00064,1,706457,707171,-,714
423,WOLB.0323.00064,1,1547716,1548419,+,703
423,WOLB.0323.00064,1,1617812,1618526,+,714
423,WOLB.0323.00030,1,284455,285163,+,708
423,WOLB.0323.00030,1,342558,343266,+,708
423,WOLB.0323.00030,1,534530,535238,-,708
423,WOLB.0323.00030,1,604037,604751,-,714
423,WOLB.0323.00030,1,1092128,1092842,+,714
423,WOLB.0323.00030,1,1300232,1300946,+,714
423,WOLB.0323.00105,1,1211316,1212024,-,708
423,WOLB.0323.00133,1,1206913,1207621,+,708
423,WOLB.0323.00084,1,219369,220083,-,714
423,WOLB.0323.00084,1,1265432,1266131,-,699
423,WOLB.0323.00021,1,331066,331774,-,708
423,WOLB.0323.00021,1,555538,556252,-,714
423,WOLB.0323.00021,1,1180368,1181082,+,714
423,WOLB.0323.00043,1,511898,512579,-,681
423,WOLB.0323.00043,1,619914,620628,+,714
423,WOLB.0323.00043,1,973435,974149,+,714
423,WOLB.0323.00043,1,1140645,1141359,+,714
423,WOLB.0323.00043,1,1590725,1591433,-,708
423,WOLB.0323.00020,1,321678,322392,+,714
423,WOLB.0323.00122,1,299054,299768,+,714
423,WOLB.0323.00122,1,1095068,1095776,+,708
423,WOLB.0323.00004,1,456660,457363,+,703
423,WOLB.0323.00004,1,525169,525872,+,703
423,WOLB.0323.00011,1,1242920,1243634,-,714
423,WOLB.0323.00032,1,37737,38451,+,714
423,WOLB.0323.00032,1,1184983,1185691,-,708
423,WOLB.0323.00012,1,319321,320035,+,714
423,WOLB.0323.00018,1,765428,766142,+,714
423,WOLB.0323.00018,1,926023,926737,+,714
423,WOLB.0323.00025,1,430006,430714,-,708
423,WOLB.0323.00010,1,512352,513065,+,713
423,WOLB.0323.00010,1,888687,889308,+,621
423,WOLB.0323.00128,1,565646,566360,-,714
423,WOLB.0323.00128,1,640372,641086,-,714
423,WOLB.0323.00128,1,790275,790989,-,714
423,WOLB.0323.00128,1,1099120,1099834,+,714
423,WOLB.0323.00158,1,438785,439499,-,714
423,WOLB.0323.00158,1,1179636,1180339,+,703
423,WOLB.0323.00017,1,285750,286464,+,714
423,WOLB.0323.00017,1,532320,533023,+,703
423,WOLB.0323.00104,1,453797,454500,-,703
423,WOLB.0323.00007,1,886077,886791,+,714
423,WOLB.0323.00007,1,963905,964581,+,676
423,WOLB.0323.00007,1,1107985,1108693,+,708
423,WOLB.0323.00001,1,1211316,1212024,-,708
423,WOLB.0323.00100,1,319334,320048,+,714
423,WOLB.0323.00100,1,394911,395625,+,714
423,WOLB.0323.00100,1,702940,703648,-,708
423,WOLB.0323.00100,1,764174,764882,-,708
423,WOLB.0323.00100,1,960296,961010,-,714
423,WOLB.0323.00070,1,295352,296066,+,714
423,WOLB.0323.00070,1,476207,476921,-,714
423,WOLB.0323.00070,1,519350,520064,-,714
423,WOLB.0323.00070,1,713132,713846,+,714
423,WOLB.0323.00070,1,865650,866364,-,714
423,WOLB.0323.00070,1,1169928,1170642,-,714
423,WOLB.0323.00070,1,1206175,1206889,+,714
423,WOLB.0323.00070,1,1277915,1278629,+,714
423,WOLB.0323.00006,1,1108907,1109615,+,708
423,WOLB.0323.00042,1,314563,315277,+,714
423,WOLB.0323.00042,1,567900,568614,+,714
423,WOLB.0323.00042,1,950610,951324,+,714
423,WOLB.0323.00042,1,1106523,1107237,+,714
423,WOLB.0323.00042,1,1205525,1206239,-,714
423,WOLB.0323.00042,1,1723561,1724275,-,714
423,WOLB.0323.00119,1,1245318,1246026,-,708
423,WOLB.0323.00149,1,9972,10675,-,703
423,WOLB.0323.00149,1,1262510,1263213,+,703
423,WOLB.0323.00014,1,274671,275379,+,708
423,WOLB.0323.00014,1,359116,359830,-,714
423,WOLB.0323.00014,1,953786,954500,+,714
423,WOLB.0323.00014,1,1013192,1013906,+,714
423,WOLB.0323.00014,1,1135090,1135804,+,714
423,WOLB.0323.00014,1,1312792,1313468,+,676
423,WOLB.0323.00096,1,223739,224410,+,671
423,WOLB.0323.00096,1,1444318,1444989,-,671
424,WOLB.0323.00002,1,306668,307507,+,839
424,WOLB.0323.00143,1,583125,583964,+,839
424,WOLB.0323.00106,1,583127,583966,+,839
424,WOLB.0323.00121,1,293188,294027,+,839
424,WOLB.0323.00060,1,657018,657857,-,839
424,WOLB.0323.00060,1,1674098,1674937,+,839
424,WOLB.0323.00031,1,203345,204184,-,839
424,WOLB.0323.00023,1,157581,158420,+,839
424,WOLB.0323.00023,1,1196175,1197014,+,839
424,WOLB.0323.00093,1,189996,190835,+,839
424,WOLB.0323.00093,1,480027,480866,-,839
424,WOLB.0323.00088,1,325771,326610,+,839
424,WOLB.0323.00064,1,495749,496587,+,838
424,WOLB.0323.00064,1,1625407,1626245,+,838
424,WOLB.0323.00030,1,1309789,1310627,+,838
424,WOLB.0323.00133,1,475763,476602,-,839
424,WOLB.0323.00084,1,1255817,1256652,-,835
424,WOLB.0323.00021,1,323157,323996,-,839
424,WOLB.0323.00020,1,328113,328952,+,839
424,WOLB.0323.00122,1,312843,313682,+,839
424,WOLB.0323.00012,1,325756,326595,+,839
424,WOLB.0323.00010,1,680375,681214,-,839
424,WOLB.0323.00010,1,1251759,1252598,-,839
424,WOLB.0323.00017,1,292185,293024,+,839
424,WOLB.0323.00100,1,325768,326607,+,839
424,WOLB.0323.00100,1,401345,402184,+,839
424,WOLB.0323.00070,1,302964,303803,+,839
424,WOLB.0323.00070,1,719557,720396,+,839
424,WOLB.0323.00006,1,1115376,1116215,+,839
424,WOLB.0323.00042,1,320998,321837,+,839
424,WOLB.0323.00014,1,351379,352218,-,839
424,WOLB.0323.00014,1,960261,961100,+,839
424,WOLB.0323.00014,1,1019667,1020506,+,839
425,WOLB.0323.00002,1,307581,308325,+,744
425,WOLB.0323.00143,1,584038,584782,+,744
425,WOLB.0323.00106,1,584040,584784,+,744
425,WOLB.0323.00121,1,294101,294845,+,744
425,WOLB.0323.00060,1,656200,656944,-,744
425,WOLB.0323.00060,1,1675037,1675755,+,718
425,WOLB.0323.00031,1,202527,203271,-,744
425,WOLB.0323.00023,1,158496,159238,+,742
425,WOLB.0323.00023,1,1197090,1197832,+,742
425,WOLB.0323.00093,1,190909,191653,+,744
425,WOLB.0323.00093,1,479209,479951,-,742
425,WOLB.0323.00088,1,326684,327428,+,744
425,WOLB.0323.00064,1,496661,497405,+,744
425,WOLB.0323.00064,1,1626319,1627063,+,744
425,WOLB.0323.00030,1,1310701,1311445,+,744
425,WOLB.0323.00133,1,474957,475689,-,732
425,WOLB.0323.00084,1,1254995,1255737,-,742
425,WOLB.0323.00021,1,322339,323083,-,744
425,WOLB.0323.00020,1,329026,329770,+,744
425,WOLB.0323.00122,1,313756,314500,+,744
425,WOLB.0323.00012,1,326669,327413,+,744
425,WOLB.0323.00010,1,679563,680300,-,737
425,WOLB.0323.00010,1,1250948,1251685,-,737
425,WOLB.0323.00017,1,293098,293842,+,744
425,WOLB.0323.00100,1,326681,327425,+,744
425,WOLB.0323.00100,1,402258,403002,+,744
425,WOLB.0323.00070,1,303877,304621,+,744
425,WOLB.0323.00070,1,720470,721214,+,744
425,WOLB.0323.00006,1,1116289,1117032,+,743
425,WOLB.0323.00042,1,321911,322655,+,744
425,WOLB.0323.00014,1,961174,961918,+,744
425,WOLB.0323.00014,1,1020580,1021324,+,744
426,WOLB.0323.00002,1,309131,310151,+,1020
426,WOLB.0323.00143,1,585585,586605,+,1020
426,WOLB.0323.00106,1,585587,586607,+,1020
426,WOLB.0323.00121,1,295642,296662,+,1020
426,WOLB.0323.00060,1,654401,655412,-,1011
426,WOLB.0323.00060,1,1677979,1678999,+,1020
426,WOLB.0323.00031,1,200704,201724,-,1020
426,WOLB.0323.00023,1,161523,162552,+,1029
426,WOLB.0323.00023,1,1198638,1199640,+,1002
426,WOLB.0323.00093,1,192459,193467,+,1008
426,WOLB.0323.00093,1,477383,478412,-,1029
426,WOLB.0323.00088,1,328225,329245,+,1020
426,WOLB.0323.00064,1,498193,499214,+,1021
426,WOLB.0323.00064,1,1627851,1628872,+,1021
426,WOLB.0323.00030,1,1312233,1313253,+,1020
426,WOLB.0323.00133,1,473141,474169,-,1028
426,WOLB.0323.00084,1,1253175,1254204,-,1029
426,WOLB.0323.00021,1,320521,321542,-,1021
426,WOLB.0323.00020,1,330567,331571,+,1004
426,WOLB.0323.00122,1,316391,317402,+,1011
426,WOLB.0323.00012,1,328210,329230,+,1020
426,WOLB.0323.00010,1,677748,678768,-,1020
426,WOLB.0323.00010,1,1249134,1250153,-,1019
426,WOLB.0323.00017,1,294639,295659,+,1020
426,WOLB.0323.00100,1,328222,329242,+,1020
426,WOLB.0323.00100,1,403799,404819,+,1020
426,WOLB.0323.00070,1,305418,306438,+,1020
426,WOLB.0323.00070,1,722011,723031,+,1020
426,WOLB.0323.00006,1,1117835,1118855,+,1020
426,WOLB.0323.00042,1,323452,324472,+,1020
426,WOLB.0323.00014,1,962715,963744,+,1029
426,WOLB.0323.00014,1,1022121,1023150,+,1029
427,WOLB.0323.00002,1,310152,310989,+,837
427,WOLB.0323.00143,1,586606,587475,+,869
427,WOLB.0323.00106,1,586608,587477,+,869
427,WOLB.0323.00121,1,296663,297532,+,869
427,WOLB.0323.00060,1,653524,654399,-,875
427,WOLB.0323.00060,1,1679000,1679878,+,878
427,WOLB.0323.00031,1,199834,200702,-,868
427,WOLB.0323.00023,1,162553,163431,+,878
427,WOLB.0323.00023,1,1199641,1200469,+,828
427,WOLB.0323.00093,1,193481,194336,+,855
427,WOLB.0323.00093,1,476504,477381,-,877
427,WOLB.0323.00088,1,329246,330115,+,869
427,WOLB.0323.00064,1,499215,500091,+,876
427,WOLB.0323.00064,1,1628873,1629749,+,876
427,WOLB.0323.00030,1,1313254,1314130,+,876
427,WOLB.0323.00133,1,472282,473139,-,857
427,WOLB.0323.00084,1,1252298,1253173,-,875
427,WOLB.0323.00021,1,319651,320519,-,868
427,WOLB.0323.00122,1,317403,318279,+,876
427,WOLB.0323.00012,1,329231,330100,+,869
427,WOLB.0323.00010,1,676871,677746,-,875
427,WOLB.0323.00010,1,1248256,1249132,-,876
427,WOLB.0323.00017,1,295660,296529,+,869
427,WOLB.0323.00100,1,329243,330112,+,869
427,WOLB.0323.00100,1,404820,405689,+,869
427,WOLB.0323.00070,1,306439,307308,+,869
427,WOLB.0323.00070,1,723032,723910,+,878
427,WOLB.0323.00006,1,1118856,1119725,+,869
427,WOLB.0323.00042,1,324473,325342,+,869
427,WOLB.0323.00014,1,963745,964614,+,869
427,WOLB.0323.00014,1,1023151,1024020,+,869
428,WOLB.0323.00002,1,312557,314943,+,2386
428,WOLB.0323.00143,1,589008,591415,+,2407
428,WOLB.0323.00106,1,589010,591417,+,2407
428,WOLB.0323.00060,1,644253,646653,+,2400
428,WOLB.0323.00060,1,1681397,1683801,+,2404
428,WOLB.0323.00031,1,195894,198301,-,2407
428,WOLB.0323.00023,1,164899,167291,+,2392
428,WOLB.0323.00093,1,199658,202065,+,2407
428,WOLB.0323.00093,1,467819,470232,-,2413
428,WOLB.0323.00084,1,1246045,1248446,-,2401
428,WOLB.0323.00122,1,323237,325638,+,2401
428,WOLB.0323.00070,1,725380,727793,+,2413
428,WOLB.0323.00006,1,1121258,1123665,+,2407
428,WOLB.0323.00014,1,966096,968502,+,2406
428,WOLB.0323.00014,1,1025502,1027908,+,2406
429,WOLB.0323.00002,1,315923,316839,+,916
429,WOLB.0323.00143,1,592395,593311,+,916
429,WOLB.0323.00106,1,592397,593313,+,916
429,WOLB.0323.00060,1,647644,648558,+,914
429,WOLB.0323.00060,1,1684787,1685696,+,909
429,WOLB.0323.00031,1,193998,194914,-,916
429,WOLB.0323.00023,1,168265,169184,+,919
429,WOLB.0323.00093,1,203047,203961,+,914
429,WOLB.0323.00093,1,465917,466831,-,914
429,WOLB.0323.00084,1,1244139,1245059,-,920
429,WOLB.0323.00122,1,326624,327543,+,919
429,WOLB.0323.00070,1,728768,729693,+,925
429,WOLB.0323.00006,1,1124645,1125561,+,916
429,WOLB.0323.00014,1,969495,970411,+,916
429,WOLB.0323.00014,1,1028901,1029817,+,916
430,WOLB.0323.00002,1,318925,320171,+,1246
430,WOLB.0323.00143,1,595397,596643,+,1246
430,WOLB.0323.00106,1,595399,596644,+,1245
430,WOLB.0323.00031,1,190665,191911,-,1246
430,WOLB.0323.00006,1,1127647,1128893,+,1246
431,WOLB.0323.00002,1,320421,321586,+,1165
431,WOLB.0323.00143,1,596893,598058,+,1165
431,WOLB.0323.00106,1,596894,598059,+,1165
431,WOLB.0323.00060,1,1689269,1690434,+,1165
431,WOLB.0323.00031,1,189251,190416,-,1165
431,WOLB.0323.00023,1,172689,173858,+,1169
431,WOLB.0323.00093,1,207415,208575,+,1160
431,WOLB.0323.00093,1,461136,462296,-,1160
431,WOLB.0323.00093,1,1260752,1261917,+,1165
431,WOLB.0323.00006,1,1129143,1130308,+,1165
432,WOLB.0323.00002,1,323014,324329,+,1315
432,WOLB.0323.00143,1,598140,599455,+,1315
432,WOLB.0323.00106,1,598141,599457,+,1316
432,WOLB.0323.00060,1,1690516,1691832,+,1316
432,WOLB.0323.00031,1,187852,189169,-,1317
432,WOLB.0323.00093,1,1261999,1263315,+,1316
432,WOLB.0323.00006,1,1130390,1131706,+,1316
433,WOLB.0323.00002,1,324331,324905,+,574
433,WOLB.0323.00143,1,599457,600031,+,574
433,WOLB.0323.00106,1,599459,600033,+,574
433,WOLB.0323.00060,1,1691834,1692408,+,574
433,WOLB.0323.00031,1,187277,187851,-,574
433,WOLB.0323.00093,1,210997,211571,+,574
433,WOLB.0323.00093,1,459520,460094,-,574
433,WOLB.0323.00093,1,1263317,1263891,+,574
433,WOLB.0323.00006,1,1131708,1132282,+,574
434,WOLB.0323.00002,1,324906,325865,+,959
434,WOLB.0323.00143,1,600032,600991,+,959
434,WOLB.0323.00106,1,600034,600993,+,959
434,WOLB.0323.00060,1,1692409,1693368,+,959
434,WOLB.0323.00031,1,186316,187275,-,959
434,WOLB.0323.00093,1,1263892,1264851,+,959
434,WOLB.0323.00006,1,1132283,1133242,+,959
435,WOLB.0323.00002,1,326401,328077,+,1676
435,WOLB.0323.00060,1,1693910,1695586,+,1676
435,WOLB.0323.00093,1,213043,214713,+,1670
435,WOLB.0323.00093,1,456378,458048,-,1670
435,WOLB.0323.00093,1,1265381,1267051,+,1670
436,WOLB.0323.00002,1,328078,328684,+,606
436,WOLB.0323.00060,1,1695587,1696193,+,606
436,WOLB.0323.00093,1,214714,215320,+,606
436,WOLB.0323.00093,1,454567,455182,-,615
436,WOLB.0323.00093,1,1267052,1267658,+,606
437,WOLB.0323.00002,1,330662,331604,+,942
437,WOLB.0323.00143,1,606179,607129,+,950
437,WOLB.0323.00106,1,606180,607130,+,950
437,WOLB.0323.00060,1,1698174,1699125,+,951
437,WOLB.0323.00031,1,180177,181127,-,950
437,WOLB.0323.00023,1,181273,182221,+,948
437,WOLB.0323.00093,1,217304,218252,+,948
437,WOLB.0323.00093,1,451636,452584,-,948
437,WOLB.0323.00093,1,1269642,1270590,+,948
437,WOLB.0323.00006,1,1138192,1139142,+,950
438,WOLB.0323.00002,1,333422,335328,+,1906
438,WOLB.0323.00143,1,608945,610853,+,1908
438,WOLB.0323.00106,1,608946,610854,+,1908
438,WOLB.0323.00060,1,1700950,1702858,+,1908
438,WOLB.0323.00031,1,176452,178361,-,1909
438,WOLB.0323.00023,1,184044,185927,+,1883
438,WOLB.0323.00093,1,220065,221973,+,1908
438,WOLB.0323.00093,1,447914,449823,-,1909
438,WOLB.0323.00093,1,1272403,1274311,+,1908
438,WOLB.0323.00006,1,1140958,1142866,+,1908
439,WOLB.0323.00002,1,335441,336999,+,1558
439,WOLB.0323.00143,1,610966,612524,+,1558
439,WOLB.0323.00106,1,610967,612525,+,1558
439,WOLB.0323.00060,1,1702971,1704529,+,1558
439,WOLB.0323.00031,1,174782,176339,-,1557
439,WOLB.0323.00023,1,186040,187598,+,1558
439,WOLB.0323.00093,1,222086,223644,+,1558
439,WOLB.0323.00093,1,446244,447801,-,1557
439,WOLB.0323.00093,1,1274424,1275982,+,1558
439,WOLB.0323.00006,1,1142979,1144537,+,1558
440,WOLB.0323.00002,1,337000,337693,+,693
440,WOLB.0323.00143,1,612525,613218,+,693
440,WOLB.0323.00106,1,612526,613219,+,693
440,WOLB.0323.00060,1,1704530,1705223,+,693
440,WOLB.0323.00031,1,174088,174780,-,692
440,WOLB.0323.00093,1,223645,224338,+,693
440,WOLB.0323.00093,1,445550,446242,-,692
440,WOLB.0323.00093,1,1275983,1276676,+,693
440,WOLB.0323.00006,1,1144538,1145231,+,693
441,WOLB.0323.00002,1,339190,340803,+,1613
441,WOLB.0323.00143,1,614715,616328,+,1613
441,WOLB.0323.00106,1,614716,616329,+,1613
441,WOLB.0323.00060,1,1706707,1708324,+,1617
441,WOLB.0323.00031,1,170977,172590,-,1613
441,WOLB.0323.00093,1,1278160,1279777,+,1617
441,WOLB.0323.00010,1,659234,660861,-,1627
441,WOLB.0323.00010,1,1229811,1231438,-,1627
441,WOLB.0323.00006,1,1146728,1148341,+,1613
442,WOLB.0323.00002,1,341499,342376,+,877
442,WOLB.0323.00002,1,784437,785332,+,895
442,WOLB.0323.00138,1,1331073,1331966,-,893
442,WOLB.0323.00132,1,214897,215792,+,895
442,WOLB.0323.00121,1,333797,334683,+,886
442,WOLB.0323.00060,1,624093,624988,-,895
442,WOLB.0323.00023,1,195833,196719,+,886
442,WOLB.0323.00023,1,1235976,1236862,+,886
442,WOLB.0323.00093,1,231889,232775,+,886
442,WOLB.0323.00093,1,437113,437999,-,886
442,WOLB.0323.00088,1,365213,366099,+,886
442,WOLB.0323.00064,1,18139,19034,+,895
442,WOLB.0323.00064,1,1487773,1488668,-,895
442,WOLB.0323.00030,1,1393285,1394180,-,895
442,WOLB.0323.00133,1,82679,83565,-,886
442,WOLB.0323.00084,1,1227947,1228840,-,893
442,WOLB.0323.00021,1,284606,285492,-,886
442,WOLB.0323.00021,1,1011104,1011997,+,893
442,WOLB.0323.00020,1,334991,335877,+,886
442,WOLB.0323.00122,1,344904,345799,+,895
442,WOLB.0323.00122,1,657902,658795,+,893
442,WOLB.0323.00012,1,366365,367251,+,886
442,WOLB.0323.00025,1,118490,119376,-,886
442,WOLB.0323.00010,1,657639,658525,-,886
442,WOLB.0323.00010,1,1228215,1229101,-,886
442,WOLB.0323.00068,1,510730,511623,-,893
442,WOLB.0323.00017,1,332798,333684,+,886
442,WOLB.0323.00100,1,366381,367267,+,886
442,WOLB.0323.00100,1,441958,442844,+,886
442,WOLB.0323.00070,1,743448,744334,+,886
442,WOLB.0323.00006,1,591780,592666,-,886
442,WOLB.0323.00042,1,362547,363433,+,886
442,WOLB.0323.00014,1,984275,985161,+,886
442,WOLB.0323.00014,1,1043681,1044567,+,886
443,WOLB.0323.00002,1,344828,346038,+,1210
443,WOLB.0323.00093,1,1319121,1320340,+,1219
444,WOLB.0323.00002,1,347298,348003,+,705
444,WOLB.0323.00093,1,1321600,1322305,+,705
445,WOLB.0323.00002,1,380567,381238,+,671
445,WOLB.0323.00088,1,397745,398416,+,671
445,WOLB.0323.00043,1,1293493,1294165,-,672
445,WOLB.0323.00020,1,367523,368194,+,671
445,WOLB.0323.00035,1,323236,323907,+,671
445,WOLB.0323.00012,1,398897,399568,+,671
445,WOLB.0323.00010,1,1193945,1194617,-,672
445,WOLB.0323.00128,1,304629,305300,+,671
445,WOLB.0323.00104,1,325636,326307,+,671
445,WOLB.0323.00100,1,474490,475161,+,671
445,WOLB.0323.00070,1,369356,370027,+,671
445,WOLB.0323.00042,1,395082,395753,+,671
445,WOLB.0323.00014,1,399869,400540,+,671
446,WOLB.0323.00002,1,484320,484859,+,539
446,WOLB.0323.00023,1,1380729,1381268,+,539
446,WOLB.0323.00093,1,281385,281925,-,540
446,WOLB.0323.00008,1,118782,119320,+,538
446,WOLB.0323.00024,1,644099,644638,+,539
446,WOLB.0323.00043,1,1189877,1190416,-,539
446,WOLB.0323.00018,1,444205,444744,+,539
446,WOLB.0323.00128,1,1004810,1005349,-,539
446,WOLB.0323.00070,1,821203,821742,+,539
446,WOLB.0323.00014,1,503482,504021,+,539
447,WOLB.0323.00002,1,506052,506819,+,767
447,WOLB.0323.00056,1,434741,435508,+,767
447,WOLB.0323.00021,1,812863,813630,+,767
447,WOLB.0323.00043,1,484289,485056,+,767
447,WOLB.0323.00035,1,422862,423629,+,767
447,WOLB.0323.00010,1,440974,441742,-,768
447,WOLB.0323.00007,1,986071,986839,-,768
447,WOLB.0323.00070,1,568872,569639,+,767
447,WOLB.0323.00042,1,691120,691887,+,767
447,WOLB.0323.00014,1,1263338,1264106,-,768
448,WOLB.0323.00002,1,535243,536649,+,1406
448,WOLB.0323.00138,1,1417017,1418423,+,1406
448,WOLB.0323.00138,1,1508770,1510176,+,1406
448,WOLB.0323.00060,1,383244,384650,+,1406
448,WOLB.0323.00056,1,1405082,1406488,-,1406
448,WOLB.0323.00023,1,1659249,1660655,-,1406
448,WOLB.0323.00064,1,356043,357449,-,1406
448,WOLB.0323.00043,1,1074738,1076144,-,1406
448,WOLB.0323.00032,1,1366573,1367979,-,1406
448,WOLB.0323.00010,1,714034,715440,-,1406
448,WOLB.0323.00068,1,1216463,1217869,-,1406
448,WOLB.0323.00128,1,545845,547251,-,1406
448,WOLB.0323.00070,1,1303494,1304900,+,1406
448,WOLB.0323.00014,1,1162017,1163423,+,1406
449,WOLB.0323.00002,1,537003,537728,+,725
